YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-11-14,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.036,1,0.028,1,0.314,51,0.42,0
2010-11-14,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.036,1,0.028,1,0.315,51,0.42,0
2010-11-14,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.036,1,0.028,1,0.317,51,0.42,0
2010-11-14,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.036,1,0.028,1,0.319,51,0.42,0
2010-11-14,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.036,1,0.028,1,0.321,51,0.42,0
2010-11-14,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.036,1,0.028,1,0.323,51,0.42,0
2010-11-15,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.036,1,0.028,1,0.325,2,0.42,0
2010-11-15,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.036,1,0.028,1,0.328,51,0.42,0
2010-11-15,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.036,1,0.028,1,0.331,51,0.42,0
2010-11-15,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.036,1,0.028,1,0.334,51,0.42,0
2010-11-15,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.036,1,0.028,1,0.337,51,0.42,0
2010-11-15,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.036,1,0.028,1,0.340,51,0.42,0
2010-11-15,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.036,1,0.028,1,0.343,51,0.42,0
2010-11-15,8:00,88.5,126.4,19,711,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,28,0,31,2,28,6,10,126,16,3,10,-9900,99,-9900,99,-9900,99,1.5,51,0.036,1,0.040,1,0.346,51,0.42,0
2010-11-15,9:00,83.9,136.1,148,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,29,25,0,28,29,25,71,10,448,16,23,10,-9900,99,-9900,99,-9900,99,1.5,3,0.036,1,0.040,1,0.349,51,0.42,0
2010-11-15,10:00,78.9,149.5,269,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,124,25,50,28,115,25,154,10,625,16,33,10,-9900,99,-9900,99,-9900,99,1.4,51,0.036,1,0.040,1,0.352,51,0.42,0
2010-11-15,11:00,75.6,163.6,349,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,80,25,0,28,80,25,215,10,705,16,39,10,-9900,99,-9900,99,-9900,99,1.4,51,0.036,1,0.040,1,0.355,51,0.42,0
2010-11-15,12:00,74.2,178.3,380,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,89,25,0,28,89,25,240,10,732,16,42,10,-9900,99,-9900,99,-9900,99,1.3,3,0.036,1,0.040,1,0.358,51,0.42,0
2010-11-15,13:00,75.1,193.0,360,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,83,25,1,28,83,25,225,10,718,16,40,10,-9900,99,-9900,99,-9900,99,1.2,51,0.036,1,0.040,1,0.360,51,0.42,0
2010-11-15,14:00,78.0,207.3,291,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,65,25,0,28,65,25,171,10,654,16,35,10,-9900,99,-9900,99,-9900,99,1.1,51,0.036,1,0.040,1,0.363,51,0.42,0
2010-11-15,15:00,82.7,220.8,178,1398,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,68,25,29,28,64,25,91,10,506,16,26,10,-9900,99,-9900,99,-9900,99,1.0,3,0.036,1,0.040,1,0.366,51,0.42,0
2010-11-15,16:00,87.8,232.0,40,1014,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,12,25,1,28,12,25,14,10,197,16,7,10,-9900,99,-9900,99,-9900,99,1.0,51,0.036,1,0.040,1,0.369,51,0.42,0
2010-11-15,17:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.036,1,0.040,1,0.372,51,0.42,0
2010-11-15,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.036,1,0.040,1,0.375,51,0.42,0
2010-11-15,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.040,1,0.378,51,0.42,0
2010-11-15,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.040,1,0.381,51,0.42,0
2010-11-15,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.036,1,0.040,1,0.384,51,0.42,0
2010-11-15,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.040,1,0.387,51,0.42,0
2010-11-15,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.040,1,0.390,51,0.42,0
2010-11-15,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.036,1,0.040,1,0.393,51,0.42,0
2010-11-16,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.036,1,0.040,1,0.396,2,0.42,0
2010-11-16,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.036,1,0.040,1,0.396,51,0.42,0
2010-11-16,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.036,1,0.040,1,0.396,51,0.42,0
2010-11-16,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.036,1,0.040,1,0.396,51,0.42,0
2010-11-16,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.036,1,0.040,1,0.397,51,0.42,0
2010-11-16,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.036,1,0.040,1,0.397,51,0.42,0
2010-11-16,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.040,1,0.397,51,0.42,0
2010-11-16,8:00,88.6,126.7,16,664,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,6,25,16,28,5,25,7,10,192,16,2,10,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.019,1,0.397,51,0.42,0
2010-11-16,9:00,84.2,136.1,142,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,50,25,80,28,42,25,72,10,539,16,17,10,-9900,99,-9900,99,-9900,99,0.8,3,0.036,1,0.019,1,0.397,51,0.42,0
2010-11-16,10:00,79.1,149.5,263,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,76,25,79,28,61,25,158,10,702,16,25,10,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.019,1,0.397,51,0.42,0
2010-11-16,11:00,75.8,163.6,343,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,87,25,0,28,87,25,220,10,774,16,30,10,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.019,1,0.397,51,0.42,0
2010-11-16,12:00,74.5,178.2,374,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,245,25,796,28,32,25,245,10,796,16,32,10,-9900,99,-9900,99,-9900,99,0.8,3,0.036,1,0.019,1,0.397,51,0.42,0
2010-11-16,13:00,75.3,192.9,354,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,167,25,249,28,104,25,229,10,783,16,31,10,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.019,1,0.397,51,0.42,0
2010-11-16,14:00,78.2,207.2,286,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,186,25,472,28,90,25,175,10,725,16,27,10,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.019,1,0.398,51,0.42,0
2010-11-16,15:00,82.9,220.7,173,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,92,25,589,28,19,25,92,10,589,16,19,10,-9900,99,-9900,99,-9900,99,0.8,3,0.036,1,0.019,1,0.398,51,0.42,0
2010-11-16,16:00,87.9,231.7,36,991,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,10,25,21,28,9,25,15,10,282,16,5,10,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.019,1,0.398,51,0.42,0
2010-11-16,17:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.019,1,0.398,51,0.42,0
2010-11-16,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.036,1,0.019,1,0.398,51,0.42,0
2010-11-16,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.019,1,0.398,51,0.42,0
2010-11-16,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.019,1,0.398,51,0.42,0
2010-11-16,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.036,1,0.019,1,0.399,51,0.42,0
2010-11-16,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.019,1,0.399,51,0.42,0
2010-11-16,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.019,1,0.399,51,0.42,0
2010-11-16,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.036,1,0.019,1,0.399,51,0.42,0
2010-11-17,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.019,1,0.399,2,0.42,0
2010-11-17,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.036,1,0.019,1,0.398,51,0.42,0
2010-11-17,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.036,1,0.019,1,0.397,51,0.42,0
2010-11-17,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.036,1,0.019,1,0.396,51,0.42,0
2010-11-17,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.036,1,0.019,1,0.394,51,0.42,0
2010-11-17,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.036,1,0.019,1,0.393,51,0.42,0
2010-11-17,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.036,1,0.019,1,0.392,51,0.42,0
2010-11-17,8:00,88.7,127.0,14,618,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,25,159,28,2,25,5,10,159,16,2,10,-9900,99,-9900,99,-9900,99,0.6,51,0.036,1,0.024,1,0.391,51,0.42,0
2010-11-17,9:00,84.4,136.2,136,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,55,25,150,28,41,25,68,10,511,16,18,10,-9900,99,-9900,99,-9900,99,0.6,3,0.036,1,0.024,1,0.390,51,0.42,0
2010-11-17,10:00,79.4,149.6,258,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,109,25,74,28,95,25,153,10,686,16,27,10,-9900,99,-9900,99,-9900,99,0.6,51,0.036,1,0.024,1,0.388,51,0.42,0
2010-11-17,11:00,76.1,163.6,337,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,216,25,764,28,32,25,216,10,764,16,32,10,-9900,99,-9900,99,-9900,99,0.6,51,0.036,1,0.024,1,0.387,51,0.42,0
2010-11-17,12:00,74.7,178.2,368,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,242,25,789,28,34,25,242,10,789,16,34,10,-9900,99,-9900,99,-9900,99,0.6,3,0.036,1,0.024,1,0.386,51,0.42,0
2010-11-17,13:00,75.6,192.8,349,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,227,25,777,28,33,25,227,10,777,16,33,10,-9900,99,-9900,99,-9900,99,0.5,51,0.036,1,0.024,1,0.385,51,0.42,0
2010-11-17,14:00,78.4,207.0,281,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,174,25,711,28,32,25,172,10,717,16,29,10,-9900,99,-9900,99,-9900,99,0.5,51,0.036,1,0.024,1,0.384,51,0.42,0
2010-11-17,15:00,83.1,220.6,168,1399,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,89,25,427,28,38,25,90,10,573,16,21,10,-9900,99,-9900,99,-9900,99,0.4,3,0.036,1,0.024,1,0.383,51,0.42,0
2010-11-17,16:00,88.0,231.3,33,945,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,14,25,249,28,5,25,14,10,249,16,5,10,-9900,99,-9900,99,-9900,99,0.4,51,0.036,1,0.024,1,0.382,51,0.42,0
2010-11-17,17:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.036,1,0.024,1,0.380,51,0.42,0
2010-11-17,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.036,1,0.024,1,0.379,51,0.42,0
2010-11-17,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.036,1,0.024,1,0.378,51,0.42,0
2010-11-17,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.036,1,0.024,1,0.377,51,0.42,0
2010-11-17,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.036,1,0.024,1,0.376,51,0.42,0
2010-11-17,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.036,1,0.024,1,0.374,51,0.42,0
2010-11-17,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.036,1,0.024,1,0.373,51,0.42,0
2010-11-17,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.036,1,0.024,1,0.372,51,0.42,0
2010-11-18,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.024,1,0.371,2,0.42,0
2010-11-18,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.024,1,0.369,51,0.42,0
2010-11-18,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.036,1,0.024,1,0.367,51,0.42,0
2010-11-18,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.036,1,0.024,1,0.365,51,0.42,0
2010-11-18,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.036,1,0.024,1,0.363,51,0.42,0
2010-11-18,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.036,1,0.024,1,0.361,51,0.42,0
2010-11-18,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.036,1,0.024,1,0.359,51,0.42,0
2010-11-18,8:00,88.8,127.3,12,572,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,25,197,28,1,25,5,10,197,16,1,10,-9900,99,-9900,99,-9900,99,0.2,51,0.036,1,0.016,1,0.357,51,0.42,0
2010-11-18,9:00,84.6,136.3,131,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,69,25,567,28,16,25,69,10,567,16,16,10,-9900,99,-9900,99,-9900,99,0.2,3,0.036,1,0.016,1,0.355,51,0.42,0
2010-11-18,10:00,79.6,149.6,252,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,156,25,735,28,24,25,156,10,735,16,24,10,-9900,99,-9900,99,-9900,99,0.2,51,0.036,1,0.016,1,0.353,51,0.42,0
2010-11-18,11:00,76.3,163.6,332,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,220,25,808,28,29,25,220,10,808,16,29,10,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.016,1,0.351,51,0.42,0
2010-11-18,12:00,75.0,178.2,363,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,246,25,830,28,31,25,246,10,830,16,31,10,-9900,99,-9900,99,-9900,99,0.3,3,0.036,1,0.016,1,0.349,51,0.42,0
2010-11-18,13:00,75.8,192.7,344,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,230,25,815,28,30,25,230,10,815,16,30,10,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.016,1,0.347,51,0.42,0
2010-11-18,14:00,78.6,206.9,276,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,174,25,755,28,26,25,174,10,755,16,26,10,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.016,1,0.345,51,0.42,0
2010-11-18,15:00,83.3,220.4,164,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,90,25,615,28,18,25,90,10,615,16,18,10,-9900,99,-9900,99,-9900,99,0.3,3,0.036,1,0.016,1,0.343,51,0.42,0
2010-11-18,16:00,88.0,231.0,31,898,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,14,25,286,28,4,25,14,10,286,16,4,10,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.016,1,0.341,51,0.42,0
2010-11-18,17:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.036,1,0.016,1,0.339,51,0.42,0
2010-11-18,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.036,1,0.016,1,0.337,51,0.42,0
2010-11-18,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.036,1,0.016,1,0.335,51,0.42,0
2010-11-18,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.036,1,0.016,1,0.333,51,0.42,0
2010-11-18,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.036,1,0.016,1,0.331,51,0.42,0
2010-11-18,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.036,1,0.016,1,0.329,51,0.42,0
2010-11-18,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.036,1,0.016,1,0.327,51,0.42,0
2010-11-18,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.036,1,0.016,1,0.325,51,0.42,0
2010-11-19,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.036,1,0.016,1,0.323,2,0.42,0
2010-11-19,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.036,1,0.016,1,0.322,51,0.42,0
2010-11-19,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.036,1,0.016,1,0.321,51,0.42,0
2010-11-19,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.036,1,0.016,1,0.320,51,0.42,0
